id,question_id,option_text,option_order,is_correct,explanation,created_at
f3b41f36-6627-4e79-9dff-c3f3c65735a8,e419c128-27d1-45ef-a93e-1f0343da8b78,"The total displacement is 141 km northeast, and the total distance traveled is 200 km.",1,1,"The total distance traveled by the car is the sum of the distances in each direction: 100 km north + 100 km east = 200 km. However, displacement is a vector quantity that considers direction. The displacement forms the hypotenuse of a right triangle with legs of 100 km each. Using the Pythagorean theorem, the displacement is sqrt(100^2 + 100^2) = sqrt(20000) = 141 km in the northeast direction.",2025-07-14T02:23:04.231Z
0c74b12d-33fd-4217-8fd2-17d45768f90b,e419c128-27d1-45ef-a93e-1f0343da8b78,"The total displacement is 200 km northeast, and the total distance traveled is 141 km.",2,,"The total distance traveled by the car is the sum of the distances in each direction: 100 km north + 100 km east = 200 km. However, displacement is a vector quantity that considers direction. The displacement forms the hypotenuse of a right triangle with legs of 100 km each. Using the Pythagorean theorem, the displacement is sqrt(100^2 + 100^2) = sqrt(20000) = 141 km in the northeast direction.",2025-07-14T02:23:04.231Z
0661f195-5be4-4ce0-a384-b4bc75b68370,e419c128-27d1-45ef-a93e-1f0343da8b78,"The total displacement is 100 km east, and the total distance traveled is 141 km.",3,,"The total distance traveled by the car is the sum of the distances in each direction: 100 km north + 100 km east = 200 km. However, displacement is a vector quantity that considers direction. The displacement forms the hypotenuse of a right triangle with legs of 100 km each. Using the Pythagorean theorem, the displacement is sqrt(100^2 + 100^2) = sqrt(20000) = 141 km in the northeast direction.",2025-07-14T02:23:04.231Z
26f27b4e-e3be-4ed9-ae02-723dee2e44dd,aab05a59-de78-40d0-b23c-80942cfd2821,75 meters,0,,"To find the total distance covered, we use the equation for motion under constant acceleration: \( s = \frac{1}{2} (v_i + v_f) t \), where \( v_i \) is the initial velocity, \( v_f \) is the final velocity, and \( t \) is the time. Substituting the given values: \( s = \frac{1}{2} (20 \text{ m/s} + 40 \text{ m/s}) \times 5 \text{ s} = 100 \text{ meters} \). Thus, the car covers 100 meters.",2025-07-14T02:23:04.231Z
698339ca-bdcb-456e-85b2-458d4cee23a6,aab05a59-de78-40d0-b23c-80942cfd2821,100 meters,1,1,"To find the total distance covered, we use the equation for motion under constant acceleration: \( s = \frac{1}{2} (v_i + v_f) t \), where \( v_i \) is the initial velocity, \( v_f \) is the final velocity, and \( t \) is the time. Substituting the given values: \( s = \frac{1}{2} (20 \text{ m/s} + 40 \text{ m/s}) \times 5 \text{ s} = 100 \text{ meters} \). Thus, the car covers 100 meters.",2025-07-14T02:23:04.231Z
d5571771-85f2-4fb7-b85b-193e87045e20,aab05a59-de78-40d0-b23c-80942cfd2821,125 meters,2,,"To find the total distance covered, we use the equation for motion under constant acceleration: \( s = \frac{1}{2} (v_i + v_f) t \), where \( v_i \) is the initial velocity, \( v_f \) is the final velocity, and \( t \) is the time. Substituting the given values: \( s = \frac{1}{2} (20 \text{ m/s} + 40 \text{ m/s}) \times 5 \text{ s} = 100 \text{ meters} \). Thus, the car covers 100 meters.",2025-07-14T02:23:04.231Z
70cd9bae-a74f-4366-8c40-18b8556005ef,aab05a59-de78-40d0-b23c-80942cfd2821,150 meters,3,,"To find the total distance covered, we use the equation for motion under constant acceleration: \( s = \frac{1}{2} (v_i + v_f) t \), where \( v_i \) is the initial velocity, \( v_f \) is the final velocity, and \( t \) is the time. Substituting the given values: \( s = \frac{1}{2} (20 \text{ m/s} + 40 \text{ m/s}) \times 5 \text{ s} = 100 \text{ meters} \). Thus, the car covers 100 meters.",2025-07-14T02:23:04.231Z
ac944ccb-b7a3-4360-b77b-3f3f3d90c887,b5717920-bab9-405a-989b-fcc871269cd1,120 meters,0,,"To find the horizontal range, we first resolve the initial velocity into horizontal and vertical components. The horizontal component is v_x = 40 cos(30°) = 40 * (√3/2) ≈ 34.64 m/s. The vertical component is v_y = 40 sin(30°) = 40 * (1/2) = 20 m/s.

Next, we calculate the time of flight. The time to reach the maximum height is t_up = v_y/g = 20/9.8 ≈ 2.04 seconds. The maximum height above the launch point is h_max = v_y^2/(2g) = 20^2/(2*9.8) ≈ 20.41 meters.

The total height from the ground is h_total = 80 + 20.41 = 100.41 meters. The time to fall from this height is calculated using the equation h = (1/2)gt^2, which gives t_down = √(2*100.41/9.8) ≈ 4.52 seconds.

The total time of flight is t_total = t_up + t_down ≈ 2.04 + 4.52 ≈ 6.56 seconds.

Finally, the horizontal range is R = v_x * t_total ≈ 34.64 * 6.56 ≈ 227.22 meters. Rounding this to the nearest option, the range is approximately 240 meters.",2025-07-14T02:23:04.231Z
0ded7ac9-c62e-4e80-872c-818cc59aff70,b5717920-bab9-405a-989b-fcc871269cd1,160 meters,1,1,"To find the horizontal range, we first resolve the initial velocity into horizontal and vertical components. The horizontal component is v_x = 40 cos(30°) = 40 * (√3/2) ≈ 34.64 m/s. The vertical component is v_y = 40 sin(30°) = 40 * (1/2) = 20 m/s.

Next, we calculate the time of flight. The time to reach the maximum height is t_up = v_y/g = 20/9.8 ≈ 2.04 seconds. The maximum height above the launch point is h_max = v_y^2/(2g) = 20^2/(2*9.8) ≈ 20.41 meters.

The total height from the ground is h_total = 80 + 20.41 = 100.41 meters. The time to fall from this height is calculated using the equation h = (1/2)gt^2, which gives t_down = √(2*100.41/9.8) ≈ 4.52 seconds.

The total time of flight is t_total = t_up + t_down ≈ 2.04 + 4.52 ≈ 6.56 seconds.

Finally, the horizontal range is R = v_x * t_total ≈ 34.64 * 6.56 ≈ 227.22 meters. Rounding this to the nearest option, the range is approximately 240 meters.",2025-07-14T02:23:04.231Z
f8a5374f-fa75-4bad-8313-9da621e58469,b5717920-bab9-405a-989b-fcc871269cd1,200 meters,2,,"To find the horizontal range, we first resolve the initial velocity into horizontal and vertical components. The horizontal component is v_x = 40 cos(30°) = 40 * (√3/2) ≈ 34.64 m/s. The vertical component is v_y = 40 sin(30°) = 40 * (1/2) = 20 m/s.

Next, we calculate the time of flight. The time to reach the maximum height is t_up = v_y/g = 20/9.8 ≈ 2.04 seconds. The maximum height above the launch point is h_max = v_y^2/(2g) = 20^2/(2*9.8) ≈ 20.41 meters.

The total height from the ground is h_total = 80 + 20.41 = 100.41 meters. The time to fall from this height is calculated using the equation h = (1/2)gt^2, which gives t_down = √(2*100.41/9.8) ≈ 4.52 seconds.

The total time of flight is t_total = t_up + t_down ≈ 2.04 + 4.52 ≈ 6.56 seconds.

Finally, the horizontal range is R = v_x * t_total ≈ 34.64 * 6.56 ≈ 227.22 meters. Rounding this to the nearest option, the range is approximately 240 meters.",2025-07-14T02:23:04.231Z
2b280d29-fd7c-494c-ac2c-5d917db34e37,b5717920-bab9-405a-989b-fcc871269cd1,240 meters,3,,"To find the horizontal range, we first resolve the initial velocity into horizontal and vertical components. The horizontal component is v_x = 40 cos(30°) = 40 * (√3/2) ≈ 34.64 m/s. The vertical component is v_y = 40 sin(30°) = 40 * (1/2) = 20 m/s.

Next, we calculate the time of flight. The time to reach the maximum height is t_up = v_y/g = 20/9.8 ≈ 2.04 seconds. The maximum height above the launch point is h_max = v_y^2/(2g) = 20^2/(2*9.8) ≈ 20.41 meters.

The total height from the ground is h_total = 80 + 20.41 = 100.41 meters. The time to fall from this height is calculated using the equation h = (1/2)gt^2, which gives t_down = √(2*100.41/9.8) ≈ 4.52 seconds.

The total time of flight is t_total = t_up + t_down ≈ 2.04 + 4.52 ≈ 6.56 seconds.

Finally, the horizontal range is R = v_x * t_total ≈ 34.64 * 6.56 ≈ 227.22 meters. Rounding this to the nearest option, the range is approximately 240 meters.",2025-07-14T02:23:04.231Z
00d1f29b-df94-432d-98c9-39af72682c72,c56143a5-de83-45af-a858-6fc183720816,A. \( \theta_0 = \frac{\pi}{4} - \frac{\alpha}{2} \),0,1,"To maximize the range along an inclined plane, the optimal launch angle \( \theta_0 \) is given by the formula \( \theta_0 = \frac{\pi}{4} - \frac{\alpha}{2} \). This result can be derived by transforming the coordinate system to align with the inclined plane and optimizing the range formula using calculus. The angle \( \frac{\pi}{4} \) is the optimal angle for maximum range on flat ground, and the term \( -\frac{\alpha}{2} \) accounts for the inclination of the ground.",2025-07-14T02:23:04.231Z
f6ae1e22-6cdc-41f9-86c2-41e2da0733c4,c56143a5-de83-45af-a858-6fc183720816,B. \( \theta_0 = \frac{\pi}{4} + \frac{\alpha}{2} \),1,,"To maximize the range along an inclined plane, the optimal launch angle \( \theta_0 \) is given by the formula \( \theta_0 = \frac{\pi}{4} - \frac{\alpha}{2} \). This result can be derived by transforming the coordinate system to align with the inclined plane and optimizing the range formula using calculus. The angle \( \frac{\pi}{4} \) is the optimal angle for maximum range on flat ground, and the term \( -\frac{\alpha}{2} \) accounts for the inclination of the ground.",2025-07-14T02:23:04.231Z
e537cbc4-b29f-4cfe-9eb9-daa22ff9d58c,c56143a5-de83-45af-a858-6fc183720816,C. \( \theta_0 = \frac{\pi}{2} - \alpha \),2,,"To maximize the range along an inclined plane, the optimal launch angle \( \theta_0 \) is given by the formula \( \theta_0 = \frac{\pi}{4} - \frac{\alpha}{2} \). This result can be derived by transforming the coordinate system to align with the inclined plane and optimizing the range formula using calculus. The angle \( \frac{\pi}{4} \) is the optimal angle for maximum range on flat ground, and the term \( -\frac{\alpha}{2} \) accounts for the inclination of the ground.",2025-07-14T02:23:04.231Z
c5317741-4494-4045-8cc5-faaa4448926f,c56143a5-de83-45af-a858-6fc183720816,D. \( \theta_0 = \frac{\pi}{2} + \alpha \),3,,"To maximize the range along an inclined plane, the optimal launch angle \( \theta_0 \) is given by the formula \( \theta_0 = \frac{\pi}{4} - \frac{\alpha}{2} \). This result can be derived by transforming the coordinate system to align with the inclined plane and optimizing the range formula using calculus. The angle \( \frac{\pi}{4} \) is the optimal angle for maximum range on flat ground, and the term \( -\frac{\alpha}{2} \) accounts for the inclination of the ground.",2025-07-14T02:23:04.231Z
6428a194-08e1-46d2-9a31-82a22f424ce5,a4edccff-9b3b-42e2-a919-ee397b94bb7e,Northwest,0,,"To reach the point directly opposite on the north bank, the swimmer must swim such that his velocity relative to the ground is directed north. The swimmer's velocity relative to the water is 5 m/s, and the river's velocity is 3 m/s east. Using vector addition, the swimmer must swim westward to counteract the river's eastward flow. Using trigonometry, sin(θ) = 3/5, which gives θ ≈ 37 degrees. Therefore, the swimmer should head North 37 degrees West.",2025-07-14T02:23:04.231Z
9fcf8966-378f-46f0-9137-e5db2aa93659,a4edccff-9b3b-42e2-a919-ee397b94bb7e,Northeast,1,,"To reach the point directly opposite on the north bank, the swimmer must swim such that his velocity relative to the ground is directed north. The swimmer's velocity relative to the water is 5 m/s, and the river's velocity is 3 m/s east. Using vector addition, the swimmer must swim westward to counteract the river's eastward flow. Using trigonometry, sin(θ) = 3/5, which gives θ ≈ 37 degrees. Therefore, the swimmer should head North 37 degrees West.",2025-07-14T02:23:04.231Z
1dbd05ac-d8bc-4628-889e-5629ec4dddee,a4edccff-9b3b-42e2-a919-ee397b94bb7e,North 37 degrees West,2,1,"To reach the point directly opposite on the north bank, the swimmer must swim such that his velocity relative to the ground is directed north. The swimmer's velocity relative to the water is 5 m/s, and the river's velocity is 3 m/s east. Using vector addition, the swimmer must swim westward to counteract the river's eastward flow. Using trigonometry, sin(θ) = 3/5, which gives θ ≈ 37 degrees. Therefore, the swimmer should head North 37 degrees West.",2025-07-14T02:23:04.231Z
9de1e805-2937-447c-9ecc-d84187177d75,a4edccff-9b3b-42e2-a919-ee397b94bb7e,North 37 degrees East,3,,"To reach the point directly opposite on the north bank, the swimmer must swim such that his velocity relative to the ground is directed north. The swimmer's velocity relative to the water is 5 m/s, and the river's velocity is 3 m/s east. Using vector addition, the swimmer must swim westward to counteract the river's eastward flow. Using trigonometry, sin(θ) = 3/5, which gives θ ≈ 37 degrees. Therefore, the swimmer should head North 37 degrees West.",2025-07-14T02:23:04.231Z
3b9c947e-e61a-41f0-a618-274609e41559,e2b7e60a-b9a5-4b58-8598-e3d00975f722,A. 12.5 N,0,,"To prevent the block from sliding down, the force must overcome the component of gravitational force parallel to the plane minus the maximum static frictional force. The gravitational force component parallel to the plane is mg sin(θ) = 5 * 9.8 * sin(30°) = 24.5 N. The maximum static frictional force is μ_s * N = 0.5 * 5 * 9.8 * cos(30°) = 21.2 N. Since 24.5 N > 21.2 N, the block will slide unless an additional force of 24.5 N - 21.2 N = 3.3 N is applied parallel to the plane to prevent sliding. Thus, the actual minimum force required to counteract gravity is the gravitational force component itself, which is 24.5 N. Therefore, the correct answer is B. 24.5 N.",2025-07-14T02:23:04.231Z
7a0add0f-44f7-4e1e-b9f6-1825157b7a53,e2b7e60a-b9a5-4b58-8598-e3d00975f722,B. 24.5 N,1,1,"To prevent the block from sliding down, the force must overcome the component of gravitational force parallel to the plane minus the maximum static frictional force. The gravitational force component parallel to the plane is mg sin(θ) = 5 * 9.8 * sin(30°) = 24.5 N. The maximum static frictional force is μ_s * N = 0.5 * 5 * 9.8 * cos(30°) = 21.2 N. Since 24.5 N > 21.2 N, the block will slide unless an additional force of 24.5 N - 21.2 N = 3.3 N is applied parallel to the plane to prevent sliding. Thus, the actual minimum force required to counteract gravity is the gravitational force component itself, which is 24.5 N. Therefore, the correct answer is B. 24.5 N.",2025-07-14T02:23:04.231Z
